Date,Stage,Match,Team,Win,Enemy,Players,Pick,Role Pick,Ban,Role Ban,Spell,Emblem,Talent 1,Talent 2,Talent 3,Time,K,D,A,Gold,Level,Tower,Lord ,Turtle,"Buff 
Merah","Buff
 Biru"
3/22/2024,Regular Season,1,EVOS Glory,Lose,"Dewa United Esports",Claw Kun,Vexana,Mage,Nolan,Assassin,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,16:10,1,2,3,8061,14,2,0,1,9,6
3/22/2024,Regular Season,1,EVOS Glory,Lose,"Dewa United Esports",DreamS,Rafaela,Support,Dyrroth,Fighter,Flicker,Common,Agility,Wilderness Blessing.,Focusing Mark,16:10,0,3,4,5842,13,2,0,1,9,6
3/22/2024,Regular Season,1,EVOS Glory,Lose,"Dewa United Esports",Natco,Bruno,Marksman,Fredrinn,Fighter/Tank,Flicker,Assassin,Fatal,Master Assassin,Quantum Charge,16:10,1,3,2,10255,15,2,0,1,9,6
3/22/2024,Regular Season,2,"Dewa United Esports",Lose,EVOS Glory,Dyx0n,Arlott,Fighter/Assassin,X.Borg,Fighter,Flicker,Common,Rupture,Wilderness Blessing.,Brave Smite,17:11,0,2,2,8407,14,5,0,1,6,6
3/22/2024,Regular Season,2,"Dewa United Esports",Lose,EVOS Glory,Garry,Dyrroth,Fighter,Joy,Assassin,Retribution,Assassin,Thrill,Seasoned Hunter,Impure Rage,17:11,1,4,3,9934,15,5,0,1,6,6
3/22/2024,Regular Season,2,"Dewa United Esports",Lose,EVOS Glory,Keyz,Vexana,Mage,Novaria,Mage,Purify,Mage,Rupture,Wilderness Blessing.,Impure Rage,17:11,2,3,2,8495,14,5,0,1,6,6
3/22/2024,Regular Season,2,"Dewa United Esports",Lose,EVOS Glory,Drian,Minotaur,Tank/Support,Faramis,Support/Mage,Flicker,Tank,Firmness,Tenacity,Concussive Blast,17:11,0,1,4,8035,14,5,0,1,6,6
3/22/2024,Regular Season,2,"Dewa United Esports",Lose,EVOS Glory,Watt,Bruno,Marksman,Fanny,Assassin,Purify,Assassin,Fatal,Weapons Master,Quantum Charge,17:11,1,1,1,12422,15,5,0,1,6,6
3/22/2024,Regular Season,2,EVOS Glory,Win,"Dewa United Esports",Fluffy,Yu Zhong,Fighter,Mathilda,Support/Assassin,Petrify,Fighter,Agility,Festival of Blood,Quantum Charge,17:11,2,1,8,9847,15,7,2,2,9,12
3/22/2024,Regular Season,2,EVOS Glory,Win,"Dewa United Esports",Anavel,Alpha,Fighter,Nolan,Assassin,Retribution,Fighter,Thrill,Seasoned Hunter,Quantum Charge,17:11,4,1,2,11822,15,7,2,2,9,12
3/22/2024,Regular Season,2,EVOS Glory,Win,"Dewa United Esports",Claw Kun,Angela,Support,Joy,Assassin,Flicker,Mage,Agility,Wilderness Blessing.,Impure Rage,17:11,3,0,7,10053,15,7,2,2,9,12
3/22/2024,Regular Season,2,EVOS Glory,Win,"Dewa United Esports",DreamS,Ruby,Fighter/Tank,Valentina,Mage,Flicker,Tank,Firmness,Wilderness Blessing.,Brave Smite,17:11,0,1,8,8316,15,7,2,2,9,12
3/22/2024,Regular Season,2,EVOS Glory,Win,"Dewa United Esports",Natco,Claude,Marksman,Lylia,Mage,Purify,Common,Swift,Tenacity,Quantum Charge,17:11,2,1,5,13357,15,7,2,2,9,12
3/22/2024,Regular Season,3,"Dewa United Esports",Lose,EVOS Glory,Dyx0n,X.Borg,Fighter,Ruby,Fighter/Tank,Flicker,Tank,Vitality,Festival of Blood,Impure Rage,14:49,2,2,3,8039,13,1,0,0,3,3
3/22/2024,Regular Season,3,"Dewa United Esports",Lose,EVOS Glory,Garry,Baxia,Tank,Minotaur,Tank/Support,Retribution,Tank,Firmness,Seasoned Hunter,Concussive Blast,14:49,0,1,5,6613,12,1,0,0,3,3
3/22/2024,Regular Season,3,"Dewa United Esports",Lose,EVOS Glory,Keyz,Vexana,Mage,Novaria,Mage,Purify,Mage,Rupture,Wilderness Blessing.,Impure Rage,14:49,0,3,3,6813,12,1,0,0,3,3
3/22/2024,Regular Season,3,"Dewa United Esports",Lose,EVOS Glory,Drian,Arlott,Fighter/Assassin,Angela,Support,Flicker,Common,Thrill,Wilderness Blessing.,Quantum Charge,14:49,3,2,2,6394,12,1,0,0,3,3
3/22/2024,Regular Season,3,"Dewa United Esports",Lose,EVOS Glory,Watt,Karrie,Marksman,Fanny,Assassin,Purify,Fighter,Swift,Master Assassin,Brave Smite,14:49,0,2,2,9320,14,1,0,0,3,3
3/22/2024,Regular Season,3,EVOS Glory,Win,"Dewa United Esports",Fluffy,Cici,Fighter,Joy,Assassin,Vengeance,Fighter,Agility,Festival of Blood,Brave Smite,14:49,0,1,3,9909,15,9,2,3,8,11
3/22/2024,Regular Season,3,EVOS Glory,Win,"Dewa United Esports",Anavel,Fredrinn,Fighter/Tank,Nolan,Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,14:49,0,1,3,8737,15,9,2,3,8,11
3/22/2024,Regular Season,3,EVOS Glory,Win,"Dewa United Esports",Claw Kun,Valentina,Mage,Mathilda,Support/Assassin,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,14:49,7,1,3,10235,15,9,2,3,8,11
3/22/2024,Regular Season,3,EVOS Glory,Win,"Dewa United Esports",DreamS,Tigreal,Tank,Kaja,Support/Fighter,Flicker,Tank,Firmness,Wilderness Blessing.,Concussive Blast,14:49,0,1,6,7776,14,9,2,3,8,11
3/22/2024,Regular Season,3,EVOS Glory,Win,"Dewa United Esports",Natco,Harith,Mage,Barats,Tank/Fighter,Purify,Mage,Inspire,Festival of Blood,Impure Rage,14:49,3,1,2,11877,15,9,2,3,8,11
3/23/2024,Regular Season,1,"Bigetron Alpha",Win,AURA Fire,Lord JM,Terizla,Fighter,Tigreal,Tank,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,13:59,1,1,9,8019,14,8,2,2,5,8
3/23/2024,Regular Season,1,"Bigetron Alpha",Win,AURA Fire,Kenn,Dyrroth,Fighter,Grock,Tank/Fighter,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,13:59,3,1,12,8701,15,8,2,2,5,8
3/23/2024,Regular Season,1,"Bigetron Alpha",Win,AURA Fire,Morenoo,Vexana,Mage,Ruby,Fighter/Tank,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,13:59,4,1,11,8750,14,8,2,2,5,8
3/23/2024,Regular Season,1,"Bigetron Alpha",Win,AURA Fire,Kyy,Khufra,Tank,Arlott,Fighter/Assassin,Flicker,Tank,Firmness,Tenacity,Concussive Blast,13:59,0,5,12,7127,13,8,2,2,5,8
3/23/2024,Regular Season,1,"Bigetron Alpha",Win,AURA Fire,EMANN,Bruno,Marksman,Angela,Support,Purify,Assassin,Fatal,Weapons Master,Quantum Charge,13:59,10,1,3,13474,15,8,2,2,5,8
3/23/2024,Regular Season,1,AURA Fire,Lose,"Bigetron Alpha",Aran,Paquito,Fighter/Assassin,Mathilda,Support/Assassin,Flicker,Fighter,Rupture,Festival of Blood,Quantum Charge,13:59,3,6,2,8282,13,3,0,1,6,6
3/23/2024,Regular Season,1,AURA Fire,Lose,"Bigetron Alpha",Gugun,Baxia,Tank,Joy,Assassin,Retribution,Tank,Firmness,Seasoned Hunter,Concussive Blast,13:59,3,5,6,7246,14,3,0,1,6,6
3/23/2024,Regular Season,1,AURA Fire,Lose,"Bigetron Alpha",Yehezkiel,Novaria,Mage,Nolan,Assassin,Flicker,Assassin,Rupture,Wilderness Blessing.,Impure Rage,13:59,0,1,9,6493,12,3,0,1,6,6
3/23/2024,Regular Season,1,AURA Fire,Lose,"Bigetron Alpha",Yawi,Chou,Fighter,Minotaur,Tank/Support,Flicker,Tank,Agility,Wilderness Blessing.,Concussive Blast,13:59,1,5,4,5497,12,3,0,1,6,6
3/23/2024,Regular Season,1,AURA Fire,Lose,"Bigetron Alpha",Kabuki,Karrie,Marksman,Diggie,Support,Purify,Common,Swift,Tenacity,Brave Smite,13:59,2,1,3,9782,15,3,0,1,6,6
3/23/2024,Regular Season,2,AURA Fire,Win,"Bigetron Alpha",Aran,Benedetta,Assassin/Fighter,Fanny,Assassin,Petrify,Fighter,Rupture,Festival of Blood,Lethal Ignition,14:41,6,4,2,11081,15,8,2,3,7,6
3/23/2024,Regular Season,2,AURA Fire,Win,"Bigetron Alpha",Gugun,Fredrinn,Fighter/Tank,Angela,Support,Retribution,Tank,Inspire,Seasoned Hunter,Concussive Blast,14:41,2,1,9,8943,15,8,2,3,7,6
3/23/2024,Regular Season,2,AURA Fire,Win,"Bigetron Alpha",Yehezkiel,Valentina,Mage,Mathilda,Support/Assassin,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,14:41,4,0,9,8970,15,8,2,3,7,6
3/23/2024,Regular Season,2,AURA Fire,Win,"Bigetron Alpha",Yawi,Chou,Fighter,Harith,Mage,Flicker,Tank,Agility,Wilderness Blessing.,Concussive Blast,14:41,1,1,11,7584,14,8,2,3,7,6
3/23/2024,Regular Season,2,AURA Fire,Win,"Bigetron Alpha",Kabuki,Karrie,Marksman,Bruno,Marksman,Purify,Common,Swift,Tenacity,Brave Smite,14:41,6,1,3,12110,15,8,2,3,7,6
3/23/2024,Regular Season,2,"Bigetron Alpha",Lose,AURA Fire,Lord JM,Terizla,Fighter,Tigreal,Tank,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,14:41,2,4,2,7230,12,2,0,0,5,7
3/23/2024,Regular Season,2,"Bigetron Alpha",Lose,AURA Fire,Kenn,Baxia,Tank,X.Borg,Fighter,Retribution,Tank,Firmness,Seasoned Hunter,Concussive Blast,14:41,0,1,3,7794,14,2,0,0,5,7
3/23/2024,Regular Season,2,"Bigetron Alpha",Lose,AURA Fire,Morenoo,Vexana,Mage,Ruby,Fighter/Tank,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,14:41,2,3,3,7792,13,2,0,0,5,7
3/23/2024,Regular Season,2,"Bigetron Alpha",Lose,AURA Fire,Kyy,Grock,Tank/Fighter,Arlott,Fighter/Assassin,Flicker,Common,Agility,Wilderness Blessing.,Quantum Charge,14:41,2,6,2,6969,12,2,0,0,5,7
3/23/2024,Regular Season,2,"Bigetron Alpha",Lose,AURA Fire,EMANN,Clint,Marksman,Nolan,Assassin,Flicker,Assassin,Fatal,Weapons Master,Quantum Charge,14:41,1,5,3,10048,14,2,0,0,5,7
3/23/2024,Regular Season,3,"Bigetron Alpha",Win,AURA Fire,Lord JM,Paquito,Fighter/Assassin,Arlott,Fighter/Assassin,Flicker,Fighter,Rupture,Festival of Blood,Quantum Charge,11:33,7,2,2,7710,13,8,1,2,4,7
3/23/2024,Regular Season,3,"Bigetron Alpha",Win,AURA Fire,Kenn,Baxia,Tank,Lylia,Mage,Retribution,Tank,Firmness,Seasoned Hunter,Concussive Blast,11:33,0,0,9,6612,13,8,1,2,4,7
3/23/2024,Regular Season,3,"Bigetron Alpha",Win,AURA Fire,Morenoo,Novaria,Mage,Vexana,Mage,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,11:33,0,0,9,7375,12,8,1,2,4,7
3/23/2024,Regular Season,3,"Bigetron Alpha",Win,AURA Fire,Kyy,Ruby,Fighter/Tank,Karrie,Marksman,Flicker,Tank,Vitality,Wilderness Blessing.,Brave Smite,11:33,0,1,9,5899,12,8,1,2,4,7
3/23/2024,Regular Season,3,"Bigetron Alpha",Win,AURA Fire,EMANN,Bruno,Marksman,Angela,Support,Purify,Assassin,Fatal,Weapons Master,Quantum Charge,11:33,3,0,4,10707,14,8,1,2,4,7
3/23/2024,Regular Season,3,AURA Fire,Lose,"Bigetron Alpha",Aran,Gloo,Tank,Mathilda,Support/Assassin,Flicker,Common,Agility,Tenacity,Brave Smite,11:33,1,3,1,5952,11,2,0,1,6,3
3/23/2024,Regular Season,3,AURA Fire,Lose,"Bigetron Alpha",Gugun,Fredrinn,Fighter/Tank,Joy,Assassin,Retribution,Tank,Inspire,Seasoned Hunter,Impure Rage,11:33,2,3,0,5648,11,2,0,1,6,3
3/23/2024,Regular Season,3,AURA Fire,Lose,"Bigetron Alpha",Yehezkiel,Faramis,Support/Mage,Nolan,Assassin,Flicker,Mage,Inspire,Wilderness Blessing.,Lethal Ignition,11:33,0,1,2,5411,10,2,0,1,6,3
3/23/2024,Regular Season,3,AURA Fire,Lose,"Bigetron Alpha",Yawi,Grock,Tank/Fighter,Diggie,Support,Flicker,Common,Agility,Wilderness Blessing.,Quantum Charge,11:33,0,2,2,4503,10,2,0,1,6,3
3/23/2024,Regular Season,3,AURA Fire,Lose,"Bigetron Alpha",Kabuki,Claude,Marksman,Minotaur,Tank/Support,Purify,Common,Agility,Tenacity,Quantum Charge,11:33,0,1,2,8632,13,2,0,1,6,3
3/23/2024,Regular Season,1,EVOS Glory,Lose,RRQ Hoshi,Fluffy,Paquito,Fighter/Assassin,Dyrroth,Fighter,Flicker,nan,nan,nan,Quantum Charge,16:24,1,3,2,nan,15,5,0,2,nan,nan
3/23/2024,Regular Season,1,EVOS Glory,Lose,RRQ Hoshi,Anavel,Fredrinn,Fighter/Tank,Barats,Tank/Fighter,Retribution,nan,nan,nan,Concussive Blast,16:24,3,6,1,nan,15,5,0,2,nan,nan
3/23/2024,Regular Season,1,EVOS Glory,Lose,RRQ Hoshi,Claw Kun,Novaria,Mage,Angela,Support,Flicker,nan,nan,nan,Impure Rage,16:24,2,3,5,nan,15,5,0,2,nan,nan
3/23/2024,Regular Season,1,EVOS Glory,Lose,RRQ Hoshi,DreamS,Minotaur,Tank/Support,Claude,Marksman,Flicker,nan,nan,nan,Concussive Blast,16:24,0,4,5,nan,13,5,0,2,nan,nan
3/23/2024,Regular Season,1,EVOS Glory,Lose,RRQ Hoshi,Natco,Harith,Mage,Fanny,Assassin,Purify,nan,nan,nan,Impure Rage,16:24,1,5,5,nan,15,5,0,2,nan,nan
3/23/2024,Regular Season,1,RRQ Hoshi,Win,EVOS Glory,Donn,Cici,Fighter,Nolan,Assassin,Vengeance,nan,nan,nan,Brave Smite,16:24,5,0,8,nan,15,8,2,1,nan,nan
3/23/2024,Regular Season,1,RRQ Hoshi,Win,EVOS Glory,Irrad,Baxia,Tank,Joy,Assassin,Retribution,nan,nan,nan,Concussive Blast,16:24,0,2,13,nan,15,8,2,1,nan,nan
3/23/2024,Regular Season,1,RRQ Hoshi,Win,EVOS Glory,Octa,Vexana,Mage,Mathilda,Support/Assassin,Flicker,nan,nan,nan,Impure Rage,16:24,3,2,9,nan,15,8,2,1,nan,nan
3/23/2024,Regular Season,1,RRQ Hoshi,Win,EVOS Glory,Brusko,Arlott,Fighter/Assassin,Karrie,Marksman,Flicker,nan,nan,nan,Brave Smite,16:24,6,3,6,nan,14,8,2,1,nan,nan
3/23/2024,Regular Season,1,RRQ Hoshi,Win,EVOS Glory,Skylar,Natan,Marksman,Bruno,Marksman,Flicker,nan,nan,nan,Weakness Finder,16:24,7,0,7,nan,15,8,2,1,nan,nan
3/23/2024,Regular Season,2,RRQ Hoshi,Lose,EVOS Glory,Donn,Cici,Fighter,Valentina,Mage,Vengeance,Tank,Firmness,Festival of Blood,Brave Smite,13:53,0,2,1,5586,11,1,0,0,5,5
3/23/2024,Regular Season,2,RRQ Hoshi,Lose,EVOS Glory,Irrad,Baxia,Tank,Lylia,Mage,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,13:53,1,2,0,6128,13,1,0,0,5,5
3/23/2024,Regular Season,2,RRQ Hoshi,Lose,EVOS Glory,Octa,Faramis,Support/Mage,Fredrinn,Fighter/Tank,Purify,Mage,Inspire,Wilderness Blessing.,Impure Rage,13:53,0,1,1,5963,12,1,0,0,5,5
3/23/2024,Regular Season,2,RRQ Hoshi,Lose,EVOS Glory,Brusko,Mathilda,Support/Assassin,Claude,Marksman,Purify,Support,Inspire,Wilderness Blessing.,Quantum Charge,13:53,0,2,1,5132,11,1,0,0,5,5
3/23/2024,Regular Season,2,RRQ Hoshi,Lose,EVOS Glory,Skylar,Bruno,Marksman,Nolan,Assassin,Purify,Assassin,Fatal,Tenacity,Quantum Charge,13:53,0,0,1,9123,14,1,0,0,5,5
3/23/2024,Regular Season,2,EVOS Glory,Win,RRQ Hoshi,Fluffy,Yu Zhong,Fighter,Ruby,Fighter/Tank,Petrify,Fighter,Agility,Festival of Blood,Quantum Charge,13:53,1,0,3,87600,14,8,2,2,7,10
3/23/2024,Regular Season,2,EVOS Glory,Win,RRQ Hoshi,Anavel,Alice,Mage/Tank,Arlott,Fighter/Assassin,Retribution,Fighter,Thrill,Seasoned Hunter,Quantum Charge,13:53,2,0,1,10226,15,8,2,2,7,10
3/23/2024,Regular Season,2,EVOS Glory,Win,RRQ Hoshi,Claw Kun,Angela,Support,Joy,Assassin,Flicker,Mage,Agility,Wilderness Blessing.,Impure Rage,13:53,1,0,3,8990,14,8,2,2,7,10
3/23/2024,Regular Season,2,EVOS Glory,Win,RRQ Hoshi,DreamS,Tigreal,Tank,Harith,Mage,Flicker,Tank,Firmness,Wilderness Blessing.,Concussive Blast,13:53,0,1,4,6726,13,8,2,2,7,10
3/23/2024,Regular Season,2,EVOS Glory,Win,RRQ Hoshi,Natco,Brody,Marksman,Karrie,Marksman,Flicker,Assassin,Thrill,Master Assassin,Quantum Charge,13:53,3,0,1,10898,15,8,2,2,7,10
3/23/2024,Regular Season,3,RRQ Hoshi,Win,EVOS Glory,Donn,Cici,Fighter,Alice,Mage/Tank,Vengeance,Fighter,Rupture,Festival of Blood,Brave Smite,17:30,2,0,7,11669,15,9,2,3,11,8
3/23/2024,Regular Season,3,RRQ Hoshi,Win,EVOS Glory,Irrad,Fredrinn,Fighter/Tank,Ruby,Fighter/Tank,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,17:30,4,0,8,12335,15,9,2,3,11,8
3/23/2024,Regular Season,3,RRQ Hoshi,Win,EVOS Glory,Octa,Nana,Mage,Mathilda,Support/Assassin,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,17:30,4,1,5,8796,15,9,2,3,11,8
3/23/2024,Regular Season,3,RRQ Hoshi,Win,EVOS Glory,Brusko,Angela,Support,Paquito,Fighter/Assassin,Flicker,Support,Inspire,Bargain Hunter,Impure Rage,17:30,1,1,10,8314,15,9,2,3,11,8
3/23/2024,Regular Season,3,RRQ Hoshi,Win,EVOS Glory,Skylar,Roger,Fighter/Marksman,Lancelot,Assassin,Flicker,Assassin,Thrill,Master Assassin,Quantum Charge,17:30,6,1,5,13534,15,9,2,3,11,8
3/23/2024,Regular Season,3,EVOS Glory,Lose,RRQ Hoshi,Fluffy,Uranus,Tank,Tigreal,Tank,Purify,Common,Firmness,Tenacity,Brave Smite,17:30,0,3,1,7783,14,4,0,0,4,6
3/23/2024,Regular Season,3,EVOS Glory,Lose,RRQ Hoshi,Anavel,Fanny,Assassin,Minotaur,Tank/Support,Retribution,Assassin,Thrill,Seasoned Hunter,Lethal Ignition,17:30,1,3,2,10002,15,4,0,0,4,6
3/23/2024,Regular Season,3,EVOS Glory,Lose,RRQ Hoshi,Claw Kun,Valentina,Mage,Joy,Assassin,Flicker,Mage,Inspire,Wilderness Blessing.,Impure Rage,17:30,1,0,0,8980,15,4,0,0,4,6
3/23/2024,Regular Season,3,EVOS Glory,Lose,RRQ Hoshi,DreamS,Arlott,Fighter/Assassin,Claude,Marksman,Flicker,Common,Firmness,Wilderness Blessing.,Brave Smite,17:30,1,6,2,7541,14,4,0,0,4,6
3/23/2024,Regular Season,3,EVOS Glory,Lose,RRQ Hoshi,Natco,Brody,Marksman,Nolan,Assassin,Flicker,Assassin,Thrill,Tenacity,Quantum Charge,17:30,0,5,2,10223,15,4,0,0,4,6
3/23/2024,Regular Season,1,Alter Ego,Win,Geek Fam ID,Pai,Lapu-Lapu,Fighter,Brody,Marksman,Flicker,Fighter,Agility,Festival of Blood,Brave Smite,19:52,3,0,8,10967,15,8,2,1,9,10
3/23/2024,Regular Season,1,Alter Ego,Win,Geek Fam ID,Tazz,Fredrinn,Fighter/Tank,Claude,Marksman,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,19:52,3,0,7,10202,15,8,2,1,9,10
3/23/2024,Regular Season,1,Alter Ego,Win,Geek Fam ID,Cr1te,Valentina,Mage,Angela,Support,Flicker,Mage,Agility,Wilderness Blessing.,Quantum Charge,19:52,6,0,7,11567,15,8,2,1,9,10
3/23/2024,Regular Season,1,Alter Ego,Win,Geek Fam ID,Rasy,Ruby,Fighter/Tank,Mathilda,Support/Assassin,Flicker,Tank,Firmness,Wilderness Blessing.,Brave Smite,19:52,0,3,13,9303,15,8,2,1,9,10
3/23/2024,Regular Season,1,Alter Ego,Win,Geek Fam ID,Nino,Bruno,Marksman,Novaria,Mage,Flicker,Assassin,Fatal,Tenacity,Quantum Charge,19:52,4,0,5,15781,15,8,2,1,9,10
3/23/2024,Regular Season,1,Geek Fam ID,Lose,Alter Ego,Luke,X.Borg,Fighter,Vexana,Mage,Flicker,Tank,Vitality,Festival of Blood,Impure Rage,19:52,2,3,1,9689,15,0,0,2,7,7
3/23/2024,Regular Season,1,Geek Fam ID,Lose,Alter Ego,Hazle,Baxia,Tank,Nolan,Assassin,Retribution,Tank,Firmness,Seasoned Hunter,Concussive Blast,19:52,0,4,3,8612,15,0,0,2,7,7
3/23/2024,Regular Season,1,Geek Fam ID,Lose,Alter Ego,Aboy,Lylia,Mage,Joy,Assassin,Purify,Mage,Agility,Wilderness Blessing.,Impure Rage,19:52,0,2,3,9215,15,0,0,2,7,7
3/23/2024,Regular Season,1,Geek Fam ID,Lose,Alter Ego,Baloyskie,Arlott,Fighter/Assassin,Paquito,Fighter/Assassin,Flicker,Tank,Thrill,Tenacity,Quantum Charge,19:52,1,5,0,7962,15,0,0,2,7,7
3/23/2024,Regular Season,1,Geek Fam ID,Lose,Alter Ego,Caderaa,Karrie,Marksman,Odette,Mage,Purify,Fighter,Swift,Festival of Blood,Brave Smite,19:52,0,2,1,11117,15,0,0,2,7,7
3/23/2024,Regular Season,2,Alter Ego,Lose,Geek Fam ID,Pai,Arlott,Fighter/Assassin,Nana,Mage,Flicker,Common,Thrill,Wilderness Blessing.,Brave Smite,17:58,0,6,2,7858,14,2,0,1,5,5
3/23/2024,Regular Season,2,Alter Ego,Lose,Geek Fam ID,Tazz,Baxia,Tank,Paquito,Fighter/Assassin,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,17:58,2,2,2,8507,15,2,0,1,5,5
3/23/2024,Regular Season,2,Alter Ego,Lose,Geek Fam ID,Cr1te,Vexana,Mage,Angela,Support,Flicker,Mage,Rupture,Wilderness Blessing.,Impure Rage,17:58,0,3,3,8573,15,2,0,1,5,5
3/23/2024,Regular Season,2,Alter Ego,Lose,Geek Fam ID,Rasy,Grock,Tank/Fighter,Mathilda,Support/Assassin,Flicker,Common,Agility,Wilderness Blessing.,Quantum Charge,17:58,1,3,3,7936,15,2,0,1,5,5
3/23/2024,Regular Season,2,Alter Ego,Lose,Geek Fam ID,Nino,Natan,Marksman,Valentina,Mage,Purify,Mage,Thrill,Bargain Hunter,Weakness Finder,17:58,1,3,2,13366,15,2,0,1,5,5
3/23/2024,Regular Season,2,Geek Fam ID,Win,Alter Ego,Luke,X.Borg,Fighter,Nolan,Assassin,Flicker,Tank,Vitality,Festival of Blood,Impure Rage,17:58,4,0,9,12338,15,9,3,2,12,14
3/23/2024,Regular Season,2,Geek Fam ID,Win,Alter Ego,Hazle,Fredrinn,Fighter/Tank,Joy,Assassin,Retribution,Tank,Inspire,Seasoned Hunter,Concussive Blast,17:58,2,1,10,11313,15,9,3,2,12,14
3/23/2024,Regular Season,2,Geek Fam ID,Win,Alter Ego,Aboy,Valentina,Mage,Bruno,Marksman,Flicker,Mage,Inspire,Wilderness Blessing.,Quantum Charge,17:58,4,1,7,11271,15,9,3,2,12,14
3/23/2024,Regular Season,2,Geek Fam ID,Win,Alter Ego,Baloyskie,Minotaur,Tank/Support,Karrie,Marksman,Flicker,Tank,Firmness,Tenacity,Concussive Blast,17:58,2,1,8,9323,15,9,3,2,12,14
3/23/2024,Regular Season,2,Geek Fam ID,Win,Alter Ego,Caderaa,Claude,Marksman,Brody,Marksman,Purify,Common,Swift,Master Assassin,Quantum Charge,17:58,5,1,7,14158,15,9,3,2,12,14
3/23/2024,Regular Season,3,Geek Fam ID,Win,Alter Ego,Luke,Lapu-Lapu,Fighter,Cici,Fighter,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,15:09,0,2,2,8415,14,9,2,2,5,7
3/23/2024,Regular Season,3,Geek Fam ID,Win,Alter Ego,Hazle,Fredrinn,Fighter/Tank,Paquito,Fighter/Assassin,Retribution,Tank,Inspire,Seasoned Hunter,Concussive Blast,15:09,1,3,6,8512,15,9,2,2,5,7
3/23/2024,Regular Season,3,Geek Fam ID,Win,Alter Ego,Aboy,Vexana,Mage,Claude,Marksman,Flicker,Mage,Agility,Wilderness Blessing.,Impure Rage,15:09,4,2,4,10179,15,9,2,2,5,7
3/23/2024,Regular Season,3,Geek Fam ID,Win,Alter Ego,Baloyskie,Minotaur,Tank/Support,Nolan,Assassin,Flicker,Tank,Firmness,Pull Yourself Together,Concussive Blast,15:09,0,4,9,7547,14,9,2,2,5,7
3/23/2024,Regular Season,3,Geek Fam ID,Win,Alter Ego,Caderaa,Brody,Marksman,Mathilda,Support/Assassin,Flicker,Assassin,Rupture,Master Assassin,Quantum Charge,15:09,4,1,4,10955,15,9,2,2,5,7
3/23/2024,Regular Season,3,Alter Ego,Lose,Geek Fam ID,Pai,Terizla,Fighter,Joy,Assassin,Flicker,Fighter,Rupture,Festival of Blood,Brave Smite,15:09,4,2,4,7845,13,4,0,1,6,7
3/23/2024,Regular Season,3,Alter Ego,Lose,Geek Fam ID,Tazz,Baxia,Tank,Angela,Support,Retribution,Tank,Vitality,Seasoned Hunter,Concussive Blast,15:09,1,2,8,8187,15,4,0,1,6,7
3/23/2024,Regular Season,3,Alter Ego,Lose,Geek Fam ID,Cr1te,Novaria,Mage,Bruno,Marksman,Flicker,Assassin,Rupture,Wilderness Blessing.,Impure Rage,15:09,2,1,8,7759,13,4,0,1,6,7
3/23/2024,Regular Season,3,Alter Ego,Lose,Geek Fam ID,Rasy,Arlott,Fighter/Assassin,X.Borg,Fighter,Flicker,Common,Rupture,Wilderness Blessing.,Quantum Charge,15:09,3,4,9,7115,13,4,0,1,6,7
3/23/2024,Regular Season,3,Alter Ego,Lose,Geek Fam ID,Nino,Karrie,Marksman,Selena,Assassin/Mage,Purify,Fighter,Firmness,Festival of Blood,Brave Smite,15:09,2,0,3,10972,15,4,0,1,6,7
3/24/2024,Regular Season,1,"ONIC",Lose,Rebellion Esports,Butsss,Paquito,Fighter/Assassin,Vexana,Mage,Flicker,Mage,Rupture,Festival of Blood,Quantum Charge,14:38,1,4,1,7507,13,0,0,0,6,5
3/24/2024,Regular Season,1,"ONIC",Lose,Rebellion Esports,Kairi,Barats,Tank/Fighter,Arlott,Fighter/Assassin,Retribution,Tank,Thrill,Seasoned Hunter,Concussive Blast,14:38,0,4,2,7772,14,0,0,0,6,5
3/24/2024,Regular Season,1,"ONIC",Lose,Rebellion Esports,Sanz,Angela,Support,Baxia,Tank,Flicker,Mage,Inspire,Bargain Hunter,Impure Rage,14:38,1,0,3,7533,13,0,0,0,6,5
3/24/2024,Regular Season,1,"ONIC",Lose,Rebellion Esports,Kiboy,Ruby,Fighter/Tank,Faramis,Support/Mage,Flicker,Tank,Firmness,Wilderness Blessing.,Brave Smite,14:38,0,4,2,5827,12,0,0,0,6,5
